name,code,count,confidence,category,manual_code,encoder,correct
cuori di cavolo nero ita  200g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolfiore cotto vapore tura 250g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
conad percorso qualita cavolo broccolo 500 g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolo+broccolo ivi 500g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
f&v cavolo cappuccio bianc ct i al kg,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolini brux. i nld 370g(flow pac),01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
rosette cavolfiori mix3 cpq 400g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
rosette di cavolfiore bianco 400g percorso qualita conad,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolfiore bianco conad pq it.i cat,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavoletti puglia birolli 300g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
"""cavolfiore""""ii"""" itabs.800g biologico""",01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolfiore romanesco italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolfiore verde italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolo nero italia cat. i,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolfiori colorati ita(misti),01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
rosette cavolfiori mix1 cpq 400g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
f&v cavolfiore bianco ct i al kg,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
cavolini brux i  ndl 350g,01.1.7.1,6,1.0,ortofrutta verdure,01.1.7.1,intfloat/e5-mistral-7b-instruct,True
melinda mousse 100% mela e fragola 100 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e pera 100 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
conad cocco grattugiato 250 g,01.1.7.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e amarena 100 g,01.2.6.0,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e mirtillo 100 g,01.1.6.4,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda squeez 100% frutta passata di mela golden 90 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
il canarino sugo d'uva tradizionale 150 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
melinda squeez 100% frutta passata di mela & pera 90 g,01.1.6.1,6,1.0,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela golden 100 g,01.2.6.0,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e banana 100 g,01.1.6.1,6,1.0,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e pesca 100 g,01.1.8.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e frutti di bosco 100 g,01.1.8.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
almaverde bio polpa di mela 100 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e prugna 100 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
kit break frulla'114 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.9.1,intfloat/e5-mistral-7b-instruct,False
melinda squeez 100% frutta passata di mela & fragola 90 g,01.1.6.1,2,0.3333333333333333,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e kiwi 100 g,01.1.6.5,6,1.0,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
natura nuova prunolax active frullato di prugna e fibre vegetali 100 g,01.1.6.7,4,0.6666666666666666,ortofrutta frutta fresca,01.2.1.0,intfloat/e5-mistral-7b-instruct,False
prunolax 100% polpa di prugna e fibre vegetali 100 g,01.1.6.7,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda mousse 100% mela e albicocca 100 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda squeez 100% frutta passata di mela & frutti tropicali 90 g,01.1.6.1,6,1.0,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
melinda melamangio 100% mela essiccata stick 20g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
melinda squeez 100% frutta passata di mela & banana 90 g,01.1.6.1,6,1.0,ortofrutta frutta fresca,01.1.8.3,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio semi di lino biologici 150 g,01.1.4.2,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
mix 5 cereali rapida cottura 250 g conad,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad verso natura bio orzo perlato biologico 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
colfiorito grano saraceno decorticato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
farro perlato della toscana 300 g conad,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
colfiorito farro perlato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
"conad mix orzo, farro, lenticchie e grano rapida cottura 250 g",01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad orzo perlato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
farro perlato g 300 verso natura bio conad,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
nuova terra scelti per te quinoa 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
nuova terra scelti per te grano saraceno 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad farina di mandorle 250 g,01.1.6.8,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"mix orzo, farro, lenticchie e grano rapida cottura 250 g conad",01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad farro perlato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
sapori & dintorni conad farro perlato della toscana 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
nuova terra scelti per te miglio 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
"conad mix riso thai, farro, grano e legumi rapida cottura 250 g",01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad mix 5 cereali rapida cottura 250 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
"mix riso thai, farro, grano e legumi rapida cottura 250 g conad",01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
colfiorito orzo perlato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
farina di cocco 200g fatina,01.1.6.7,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
farro perlato 400 g conad,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
nuova terra scelti per te farro perlato 400 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad verso natura bio farro perlato biologico 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
conad verso natura bio quinoa biologica 300 g,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
orzo perlato 400g conad,01.1.1.1,6,1.0,ortofrutta legumi e cereali,01.1.1.1,intfloat/e5-mistral-7b-instruct,True
noberasco le caldarroste express 90 g,01.1.7.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
ventura bbshot 98kcal* mix di cioccolato fondente uva sultanina e mirtillo 25 g,01.1.4.4,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
nocciole tostate e pelate 250 g conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
eurocompany bacche del benessere goji berries 80 g,01.1.6.4,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
conad arachidi 500 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
semplicemente frutta mango essiccato 25 g,01.1.6.7,6,1.0,ortofrutta frutta secca,01.1.6.7,intfloat/e5-mistral-7b-instruct,True
conad noci sgusciate cile 80 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
fatina beauty mix snack bellezza e benessere 150 g,01.1.7.6,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
ventura bbmix benessere 150 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
albicocche 80 g,01.1.6.1,6,1.0,ortofrutta frutta secca,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
noberasco i misti bio armonia 130 g,01.1.6.2,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad arachidi jumbo tostate e salate 200 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
arachidi salate 100 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad mandorle sgusciate 400 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
conad mandorle sgusciate 100 g,01.1.6.1,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
anacardi sgusciati tostati senza sale gr 150 fatina,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
pistacchi biologici 150 g verso natura conad,01.1.6.8,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
anacardi tostati n/salati g.bonta,01.1.6.1,2,0.3333333333333333,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
noci orig.usa,01.1.8.9,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
pata sfizzy arachidi tostate-salate-sottovuoto 300 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
semplicemente frutta pesca essiccata 10 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
noci california jumbo linden kg 1,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
pistacchi di sicilia sgusciati 40 g sapori e dintorni conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad pistacchi 200 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad noci jumbo cile 500 g,01.1.6.1,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
conad noci sgusciate california 170 g,01.1.6.1,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
misto piccante 100 g,01.1.7.1,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
mandorle sgusciate nober.350g,01.1.6.8,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
conad pinoli 40 g,01.1.6.8,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
"conad mix croccante semi di zucca, semi di girasole, anacardi, noci, mandorle pelate 250 g",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"conad mix energia uva sultanina, nocciole, noci, mandorle pelate 250 g",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad mandorle di puglia sgusciate 80 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
conad verso natura bio semi di zucca biologici 150 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
pistacchi tostati e salati 150 g conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"cranberries, prugne, mandorle e nocciole 40 g conad",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio mix dinamico 40 g,01.1.6.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio noci con guscio biologiche origine non ue 250 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
arachidi jumbo tostate e salate 200 g conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
nocciole in granella 30 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad mandorle sgusciate 1 kg,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
"pistacchi, cranberries, noci brasile e noci 40 g conad",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"conad piacersi mandorle, anacardi, uvetta e zenzero 40 g",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio semi di sesamo biologici 150 g,01.1.4.2,2,0.3333333333333333,ortofrutta frutta e verdure biologiche,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
conad mandorle pelate 100 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
"conad mix croccante semi di zucca, semi di girasole, anacardi, noci, mandorle pelate 400 g",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
pinoli dal mondo nob.bst60g,01.1.6.8,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
mandorle pelate 40 g,01.1.6.8,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
noci sgusiate eurocompany gr 40,01.1.6.1,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
cameo snack friends misto salato 250 g,01.1.2.3,2,0.3333333333333333,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad uva sultanina 250 g,01.1.6.7,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.7,intfloat/e5-mistral-7b-instruct,True
semi di zucca sgusc.bio 50g fatina,01.1.7.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio pistacchi biologici 150 g,01.1.6.8,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
zenzero a cubetti 70 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio mix per insalata biologico 150 g,01.1.7.4,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
ventura misto in guscio 350 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
ventura mix 250 g,01.1.6.5,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
fatina snack frutta secca tostata al naturale anacardi 150 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
granella di mandorle 40 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad noci jumbo provenienza california 500 g,01.1.6.1,2,0.3333333333333333,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
sapori & dintorni conad pistacchi di sicilia sgusciati 40 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio anacardi biologici 30 g,01.1.6.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
fatina snack noci brasile sgusciate 150 g,01.1.6.8,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
pistacchio cal. 18-20 origine usa,01.1.6.8,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
ventura big blond arachidi 250 g,01.1.6.8,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"mix uva sultanina, mandorle, nocciole e noci g 150 verso natura bio conad",01.1.6.8,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
noci sgusciate 70g verso natura bio conad,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
"semi di girasole, mandorle, goji e mirtilli 40 g conad",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
cameo snack friends arachidi 500 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio mix per colazione biologico 150 g,01.1.4.4,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
fatina snack frutta secca tostata al naturale mandorle 150 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
arachidi tostate e salate 300 g conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
noci brasiliane sgusciate origine bolivia,01.1.6.2,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
pinoli 40 g conad,01.1.6.8,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
mandorle sgusciate tostate leggermente salate 40 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
conad pistacchi tostati e salati 150 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
nocciole tostate e pelate 30 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
ventura i nostri datteri di tunisi deglet nour 250 g,01.1.6.1,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
noberasco viva l'albicocca 200 g,01.1.6.2,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
energy mix 70 g,01.1.1.1,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
uva sultanina g 200 verso natura bio conad,01.1.6.1,6,1.0,ortofrutta frutta e verdure biologiche,01.1.6.7,intfloat/e5-mistral-7b-instruct,False
conad verso natura bio semi di girasole biologici 150 g,01.1.5.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.9.4,intfloat/e5-mistral-7b-instruct,False
noberasco viva la macedonia 200 g,01.1.7.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
sunsweet prugne california premium denocciolate 250 g,01.1.6.7,6,1.0,ortofrutta frutta secca,01.1.6.7,intfloat/e5-mistral-7b-instruct,True
pinoli 15 g,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.8,intfloat/e5-mistral-7b-instruct,True
sunsweet ones una ad una prugne california denocciolate 200 g,01.1.6.7,6,1.0,ortofrutta frutta e vegetali secchi,01.1.6.7,intfloat/e5-mistral-7b-instruct,True
conad verso natura bio noci sgusciate biologiche 70 g,01.1.6.1,4,0.6666666666666666,ortofrutta frutta e verdure biologiche,01.1.6.8,intfloat/e5-mistral-7b-instruct,False
arachidi 500 g conad,01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
"conad mix energia uva sultanina, nocciole, noci, mandorle pelate 400 g",01.1.6.8,6,1.0,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
mix carica del mattino breakfast,01.1.8.9,4,0.6666666666666666,ortofrutta frutta secca,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
ventura bbmix sprint 150 g,01.1.7.1,4,0.6666666666666666,ortofrutta frutta e vegetali secchi,01.1.6.9,intfloat/e5-mistral-7b-instruct,False
